initial_id t "\dot h_1(t+1)" "\dot h_2(t+1)" "\dot \psi_1(t+1)" "\dot \psi_2(t+1)" 
11 0 0 0 3.05943 5.26509 
11 1 -2562.93 -2450.25 0 0 
11 2 -3120.64 -4113.38 -2.89042 -1.01156 
11 3 -3120.64 -4113.38 -4.05845 -4.44501 
11 4 -3120.64 -4113.38 4.41954 -6.15416 
11 5 -3120.64 -4113.38 0 -3.51393 
11 6 -3120.64 -4113.38 -3.17668 -2.72769 
11 7 -3120.64 -4113.38 -5.92234 3.07077 
11 8 -3120.64 -4113.38 -0.737918 0 
11 9 -3120.64 -4113.38 -6.54792 -1.14349 
11 10 -3120.64 -4113.38 -6.54792 -3.57949 
11 11 -3120.64 -4113.38 -3.92756 -1.43238 
11 12 -3120.64 -2403.57 0 -5.36846 
11 13 -3120.64 -4566.46 -2.39611 0.365906 
11 14 -2911.93 -4566.46 3.51252 -0.372964 
11 15 -3154.52 -4566.46 0 -0.714394 
11 16 -3154.52 -4566.46 -1.22355 -4.41515 
11 17 -3154.52 -4566.46 -5.67817 -4.41515 
11 18 -3154.52 -4566.46 5.69329 -1.83059 
11 19 -2329.68 -4566.46 0 -5.21008 
11 20 -3302.96 -4566.46 -3.44133 -0.936027 
11 21 -3302.96 -4566.46 -4.30045 -5.44042 
11 22 -3302.96 -4566.46 0 0.746742 
11 23 -3302.96 -4566.46 -2.55303 -0.569017 
11 24 -3083.12 -4566.46 -4.94913 -4.55359 
11 25 -3083.12 -4566.46 -4.94913 -0.569054 
11 26 -3083.12 -4566.46 3.04668 -3.63921 
11 27 -3083.12 -4566.46 -0.857922 1.68003 
11 28 -3083.12 -4566.46 -0.857922 -0.378855 
11 29 -3083.12 -3304.19 -0.857922 -3.78371 
11 30 -3083.12 -2022.89 -6.49372 -3.78371 
11 31 -3083.12 -4169.5 -6.49372 0 
11 32 -3083.12 -4169.5 -2.21832 -5.02038 
11 33 -4157.47 -4169.5 -5.482 3.67516 
11 34 -4157.47 -4169.5 -1.53999 0 
11 35 -4157.47 -4169.5 -4.1004 -2.96551 
11 36 -4157.47 -4169.5 -0.556274 -4.54231 
11 37 -4157.47 -4169.5 0.331895 6.13123 
11 38 -4157.47 -4169.5 -0.422043 0 
11 39 -4157.47 -3347.61 5.25089 -2.30982 
11 40 -4157.47 -3347.61 0 -5.64799 
11 41 -4157.47 -3347.61 -2.64122 -0.341792 
11 42 -4157.47 -3347.61 -4.61481 -4.44322 
11 43 -4157.47 -3347.61 2.10877 0 
11 44 -4582.17 -3347.61 -0.63132 -3.47294 
11 45 -4582.17 -3347.61 -6.9955 -3.47294 
11 46 -4582.17 -3347.61 1.29313 -5.6011 
11 47 -4582.17 -2284.16 -0.378812 -5.6011 
11 48 -4582.17 -4154.75 0.251424 0.763066 
11 49 -4582.17 -4154.75 -0.677705 -0.498602 
12 0 0 0 -2.858 -7.51292 
12 1 -2841.14 -2584.19 2.26424 7.18234 
12 2 -3753.96 -4155 -0.436565 0 
12 3 -3753.96 -4155 -4.85755 -3.25831 
12 4 -3753.96 -4155 0.745519 -5.72835 
12 5 -3753.96 -4155 -0.847733 -0.538336 
12 6 -3753.96 -4155 4.11584 -6.85583 
12 7 -3753.96 -2017.13 0 -4.60001 
12 8 -3753.96 -4878.01 -2.33891 -3.07658 
12 9 -3753.96 -4878.01 -4.24546 -5.70767 
12 10 -3753.96 -4878.01 -0.855215 -5.70767 
12 11 -3753.96 -4878.01 -0.855215 -0.682139 
12 12 -3753.96 -4878.01 2.53406 -5.05339 
12 13 -3753.96 -4878.01 -0.291718 0 
12 14 -3753.96 -4878.01 -0.291718 -1.80155 
12 15 -3753.96 -4878.01 7.23394 -1.80155 
12 16 -3753.96 -4878.01 0 -5.92713 
12 17 -3753.96 -4878.01 -2.28862 -2.91737 
12 18 -3753.96 -4878.01 -3.5102 -3.67455 
12 19 -3753.96 -4878.01 5.97882 -6.30368 
12 20 -3753.96 -4878.01 0 -6.30368 
12 21 -3753.96 -4878.01 -1.38753 -6.30368 
12 22 -3748.89 -4878.01 -5.05748 -4.79417 
12 23 -3748.89 -4878.01 -3.03082 -0.766204 
12 24 -3748.89 -4878.01 -5.3483 -2.18414 
12 25 -3748.89 -4878.01 1.50005 -3.50661 
12 26 -3748.89 -4878.01 -0.669027 1.85821 
12 27 -3748.89 -4878.01 2.14542 -0.937108 
12 28 -3748.89 -4878.01 -0.472721 -5.48421 
12 29 -2718.49 -4878.01 -2.18832 3.67294 
12 30 -3107.76 -4878.01 -4.85692 0 
12 31 -3107.76 -3385.23 0.5495 -3.24947 
12 32 -3107.76 -3385.23 -0.378874 -5.51559 
12 33 -3107.76 -3780.53 -6.09224 2.62107 
12 34 -3107.76 -3780.53 4.24562 2.62107 
12 35 -3107.76 -3780.53 0 -0.292413 
12 36 -3107.76 -3780.53 -1.70325 -5.81521 
12 37 -3107.76 -3780.53 -1.76322 5.33137 
12 38 -3107.76 -3780.53 -3.58421 0 
12 39 -3107.76 -3780.53 5.3621 -3.47316 
12 40 -3107.76 -3780.53 0 -5.02867 
12 41 -3107.76 -3780.53 -1.9728 -2.86501 
12 42 -3107.76 -3780.53 -4.03141 -4.54843 
12 43 -3107.76 -3780.53 -4.03141 1.94475 
12 44 -3107.76 -2159.69 -0.260475 0 
12 45 -3451.68 -4050.43 3.83956 -3.36571 
12 46 -3451.68 -4050.43 0 -5.65066 
12 47 -3451.68 -4050.43 -1.64062 2.11738 
12 48 -3451.68 -4050.43 -5.12749 -0.890565 
12 49 -3451.68 -3158.62 5.00008 -4.41515 
13 0 0 -505.06 0 0 
13 1 -2302.63 -2031.71 7.25494 0 
13 2 -3141.84 -4544.88 0 -3.38792 
13 3 -3141.84 -4544.88 -2.42805 -3.38792 
13 4 -3141.84 -4544.88 -4.68689 -4.75085 
13 5 -3141.84 -4544.88 -7.60021 -0.907164 
13 6 -2875.48 -4544.88 0 3.01853 
13 7 -4672.86 -4544.88 -0.693285 -0.722556 
13 8 -4672.86 -4544.88 -2.26563 -0.722556 
13 9 -4672.86 -4544.88 -3.59958 -4.4015 
13 10 -4672.86 -4544.88 4.99123 -1.94289 
13 11 -4672.86 -4544.88 0 -5.18286 
13 12 -4672.86 -4544.88 -2.91696 0.375814 
13 13 -4672.86 -4544.88 -5.67499 -0.450614 
13 14 -4672.86 -4544.88 0.522144 0 
13 15 -4672.86 -4544.88 -0.332536 -2.13216 
13 16 -4672.86 -4544.88 4.90523 -4.23236 
13 17 -4672.86 -4544.88 0 0 
13 18 -4672.86 -4544.88 -1.5996 -2.23086 
13 19 -4672.86 -4544.88 -4.23001 -5.62156 
13 20 -4672.86 -4544.88 -4.23001 -1.31225 
13 21 -4672.86 -4544.88 -4.23001 -5.93438 
13 22 -4672.86 -4544.88 0.875729 0 
13 23 -4672.86 -4544.88 -0.494262 -3.35321 
13 24 -4672.86 -4544.88 -7.90682 -4.84652 
13 25 -2649.58 -4544.88 -1.58867 0.382919 
13 26 -3852.69 -4544.88 -3.50938 -0.672443 
13 27 -3852.69 -4544.88 -0.313254 -5.47223 
13 28 -3066.93 -4544.88 -1.69364 -5.47223 
13 29 -3066.93 -4544.88 -5.21758 3.77578 
13 30 -3066.93 -4544.88 0 0 
13 31 -3066.93 -4544.88 -2.14314 -1.81469 
13 32 -3066.93 -4544.88 -3.94203 -3.91553 
13 33 -3066.93 -4544.88 -3.94203 0.274235 
13 34 -3066.93 -4544.88 -6.19016 -0.286578 
13 35 -3289.28 -4544.88 -6.19016 -4.26455 
13 36 -3289.28 -4544.88 -6.19016 2.08604 
13 37 -3289.28 -4544.88 -6.38317 -0.966054 
13 38 -3289.28 -4544.88 -6.38317 -4.46436 
13 39 -3289.28 -4544.88 -6.38317 -0.633484 
13 40 -3289.28 -4544.88 -1.65765 -5.07901 
13 41 -3289.28 -4544.88 -5.8887 0.808762 
13 42 -3289.28 -4544.88 0.714392 -0.694508 
13 43 -3289.28 -4544.88 -0.709375 -5.55201 
13 44 -3289.28 -4544.88 0.858463 -3.09946 
13 45 -3289.28 -4544.88 -0.717786 -5.02666 
13 46 -3289.28 -4544.88 -3.42867 3.29514 
13 47 -3289.28 -4544.88 -5.51926 -0.428464 
13 48 -3289.28 -4544.88 -0.337649 3.92147 
13 49 -3289.28 -4544.88 -6.57864 0 
14 0 0 0 0 -2.55118 
14 1 -2604.71 -2386.02 -0.510931 -2.55118 
14 2 -4063.1 -4753.22 -3.32667 -4.51714 
14 3 -4063.1 -2357.59 -4.74286 -5.25245 
14 4 -4063.1 -4874.99 -6.19103 -6.79908 
14 5 -4063.1 -4874.99 -6.19103 -6.79908 
14 6 -4063.1 -4874.99 -6.19103 -6.79908 
14 7 -4063.1 -4874.99 1.8038 -6.79908 
14 8 -4063.1 -4874.99 0 -6.79908 
14 9 -4063.1 -4874.99 -2.5096 -1.88416 
14 10 -4063.1 -4874.99 -4.62764 -4.20259 
14 11 -4063.1 -4874.99 6.20311 -7.8756 
14 12 -4063.1 -4874.99 0.386382 -7.8756 
14 13 -4063.1 -4874.99 -0.434462 -7.8756 
14 14 -4063.1 -4874.99 -1.12622 -7.8756 
14 15 -4063.1 -4874.99 -5.10106 -7.8756 
14 16 -4063.1 -4874.99 -5.10106 -7.8756 
14 17 -4063.1 -4874.99 -3.15913 -7.8756 
14 18 -4063.1 -4874.99 -3.76056 -7.8756 
14 19 -4063.1 -4874.99 0.895735 -7.8756 
14 20 -4063.1 -4874.99 -0.4356 -7.8756 
14 21 -4063.1 -4874.99 -3.10013 -7.8756 
14 22 -4063.1 -4874.99 -4.68587 -7.8756 
14 23 -2085.45 -4874.99 -4.68587 -7.8756 
14 24 -3485.65 -3704.12 -7.71509 2.76311 
14 25 -3485.65 -3704.12 -5.18926 -0.697323 
14 26 -3485.65 -3704.12 -7.81872 -1.4986 
14 27 -3485.65 -3704.12 -7.81872 -4.64739 
14 28 -3485.65 -3704.12 -7.81872 -0.748838 
14 29 -3485.65 -3704.12 -7.43042 -2.13222 
14 30 -3485.65 -3781.52 -5.15123 -5.31256 
14 31 -3485.65 -3781.52 0.823853 0 
14 32 -3485.65 -3781.52 -0.717365 -3.0096 
14 33 -3485.65 -3781.52 -1.21216 -4.29698 
14 34 -2236.24 -3781.52 -1.21216 -7.96452 
14 35 -3307.82 -3781.52 -4.44605 -7.96452 
14 36 -3307.82 -3781.52 0 -7.96452 
14 37 -3307.82 -3781.52 -0.682658 -4.06695 
14 38 -4698.62 -3781.52 -3.14974 4.40424 
14 39 -4698.62 -3781.52 -4.70512 0 
14 40 -4698.62 -3781.52 2.03029 -2.6099 
14 41 -3637.98 -3781.52 -0.33774 5.3034 
14 42 -3637.98 -3781.52 -2.38083 0 
14 43 -3637.98 -3781.52 -4.98088 -2.72516 
14 44 -3637.98 -3781.52 7.08139 -7.9551 
14 45 -3637.98 -3781.52 0.274582 -7.9551 
14 46 -3637.98 -3781.52 -0.800372 -7.9551 
14 47 -3637.98 -3781.52 -3.29643 -7.9551 
14 48 -3637.98 -3781.52 -3.71672 -4.32172 
14 49 -3637.98 -3781.52 0.767272 -6.02933 
15 0 0 0 1.10129 -5.41127 
15 1 -2649.46 -2251.32 0 -5.41127 
15 2 -4381.29 -4635.82 -3.48074 -7.48873 
15 3 -4381.29 -4635.82 -5.58382 -7.48873 
15 4 -4381.29 -4635.82 -5.58382 -7.48873 
15 5 -4381.29 -4635.82 -1.17683 -3.65779 
15 6 -3633.73 -4635.82 -4.14862 -7.96511 
15 7 -3633.73 -4635.82 0.656978 -7.96511 
15 8 -3633.73 -4635.82 -0.704199 -7.96511 
15 9 -3633.73 -4635.82 -2.45547 -7.96511 
15 10 -3633.73 -4635.82 -4.23678 -7.96511 
15 11 -3633.73 -2856.18 -4.23678 -6.82938 
15 12 -3633.73 -4943.26 4.3264 -6.82938 
15 13 -3633.73 -4943.26 0 -6.82938 
15 14 -3633.73 -4943.26 -2.48414 -6.82938 
15 15 -3633.73 -4943.26 -4.79756 -4.29934 
15 16 -3633.73 -4228.39 6.81576 -4.29934 
15 17 -3633.73 -4228.39 0.593749 -6.72643 
15 18 -3633.73 -4228.39 -0.943075 -6.72643 
15 19 -3633.73 -4228.39 -1.84938 -3.55809 
15 20 -3633.73 -4228.39 -5.73908 -2.38153 
15 21 -4627.44 -4228.39 7.11247 -4.09354 
15 22 -4627.44 -4228.39 0.674634 6.00775 
15 23 -4627.44 -4228.39 -0.628057 0.628763 
15 24 -4627.44 -4228.39 -3.23217 -0.736667 
15 25 -4627.44 -4228.39 -0.628911 -2.25012 
15 26 -4627.44 -4228.39 -1.10118 -3.92397 
15 27 -4627.44 -4228.39 -5.93241 -6.40354 
15 28 -4627.44 -2278.27 -1.78532 -6.72579 
15 29 -4627.44 581.124 -4.50316 -0.860265 
15 30 -4627.44 -1059.46 3.45898 -0.860265 
15 31 -4627.44 -2257.34 -0.936803 -4.71454 
15 32 -4627.44 -4648.25 -2.89318 -4.71454 
15 33 -4627.44 -4648.25 -5.969 -7.33832 
15 34 -4627.44 -4648.25 -5.969 -7.33832 
15 35 -4627.44 -4648.25 -7.17231 -7.33832 
15 36 -2684.21 -3609.11 7.38744 -7.33832 
15 37 -4184.66 -3609.11 0.251702 -7.33832 
15 38 -4184.66 -3609.11 -0.438275 -7.33832 
15 39 -4184.66 -3609.11 -1.57575 -7.33832 
15 40 -4184.66 -3609.11 -3.76914 -7.33832 
15 41 -4184.66 -3609.11 0.775175 4.02445 
15 42 -4184.66 -3609.11 -0.494439 0 
15 43 -4184.66 -3609.11 -2.78252 -1.31159 
15 44 -4184.66 -3609.11 -5.28402 -4.06264 
15 45 -4184.66 -3609.11 0 2.38951 
15 46 -4184.66 -3609.11 -1.79042 6.75959 
15 47 -4184.66 -3609.11 -5.35892 0.978464 
15 48 -4184.66 -3609.11 0 -0.405024 
15 49 -4184.66 -3609.11 -1.18133 -1.65916 
16 0 0 555.768 0 0 
16 1 -2429.03 -1741.02 -0.869593 -0.424787 
16 2 -4944.27 -4168.04 0 4.11702 
16 3 -4944.27 -4168.04 -2.15306 0 
16 4 -4944.27 -4168.04 -2.15306 -2.78995 
16 5 -2924.42 -4168.04 0.597484 -3.77784 
16 6 -4647.34 -2396.63 -0.721736 -2.01792 
16 7 -4647.34 -4376.09 -4.10025 -5.66431 
16 8 -4647.34 -4376.09 -4.10025 -6.40334 
16 9 -4647.34 -2291.52 -0.55177 -6.40334 
16 10 -4647.34 -3136.6 -6.11204 7.91004 
16 11 -4647.34 -3136.6 -3.69254 0 
16 12 -4647.34 -3136.6 -7.92154 -1.48545 
16 13 -4647.34 -3136.6 -7.92154 -6.12019 
16 14 -4647.34 -2796.1 -7.92154 -5.20551 
16 15 -4647.34 -4043.48 0.544729 -0.817379 
16 16 -4647.34 -4043.48 -0.268597 -3.53258 
16 17 -4647.34 -3275.46 -1.17334 -3.53258 
16 18 -4647.34 -3275.46 -4.19373 0 
16 19 -4647.34 -4818.01 0.85023 -1.54136 
16 20 -4647.34 -4818.01 0 -5.99037 
16 21 -4647.34 -4818.01 -2.7181 -1.60572 
16 22 -4647.34 -4818.01 -2.7181 -5.67332 
16 23 -4647.34 -4818.01 -2.7181 -7.1305 
16 24 -4647.34 -4818.01 -3.87016 -7.1305 
16 25 -4647.34 -4517.31 0 -4.95479 
16 26 -4647.34 -4517.31 -3.19488 0.83939 
16 27 -4647.34 -4517.31 4.04681 -0.737241 
16 28 -4647.34 -4517.31 0 -6.54689 
16 29 -4647.34 -4517.31 -2.90987 -6.54689 
16 30 -4647.34 -2976.31 -4.76799 4.36097 
16 31 -4647.34 -3079.35 1.32874 0 
16 32 -4647.34 -3079.35 -0.824498 -2.50729 
16 33 -4647.34 -3079.35 4.27779 -5.00734 
16 34 -4647.34 -3079.35 0 -0.921239 
16 35 -4647.34 -3079.35 -1.46111 6.05689 
16 36 -2653.64 -3079.35 7.52422 0 
16 37 -3352.42 -3035.98 0 -1.8593 
16 38 -3352.42 -3035.98 -3.33491 -5.82161 
16 39 -2103.55 -3035.98 -6.09572 3.54887 
16 40 -3536.42 -4730.43 -6.09572 0 
16 41 -3536.42 -4730.43 0 -1.35117 
16 42 -3536.42 -4730.43 -1.57724 -4.55446 
16 43 -3536.42 -4730.43 -5.60905 -7.91107 
16 44 -3536.42 -4730.43 0.6753 -7.91107 
16 45 -3536.42 -4730.43 -0.564679 -5.40743 
16 46 -3536.42 -4730.43 -7.94359 4.12643 
16 47 -3536.42 -4730.43 4.84273 0 
16 48 -4215.32 -4730.43 0 -2.2836 
16 49 -4215.32 -4730.43 -1.00061 -5.85829 
17 0 0 0 0 6.40723 
17 1 -2189.36 -2150.6 -0.872735 0.934968 
17 2 -3221.16 -4492.45 -0.872735 -0.416314 
17 3 -3221.16 -4492.45 -1.08632 -5.45913 
17 4 -3221.16 -4492.45 -5.80924 -1.34119 
17 5 -3221.16 -4492.45 -7.24372 -5.23949 
17 6 -3221.16 -4492.45 6.58291 3.48233 
17 7 -3221.16 -4492.45 0 -0.620447 
17 8 -3221.16 -4492.45 -2.35519 -5.64861 
17 9 -4579.62 -4492.45 -5.99087 4.85681 
17 10 -4579.62 -4492.45 0 0 
17 11 -4579.62 -4492.45 -3.25174 -2.24719 
17 12 -4579.62 -4492.45 -4.32255 -3.73457 
17 13 -4579.62 -4492.45 -1.0762 -3.06897 
17 14 -4579.62 -4492.45 -4.43829 -4.04471 
17 15 -4579.62 -4492.45 0.400691 6.73999 
17 16 -4579.62 -4492.45 -0.542945 0 
17 17 -4579.62 -4492.45 3.47726 -2.35041 
17 18 -4579.62 -4492.45 -0.532119 -4.17768 
17 19 -4579.62 -4492.45 0.40538 6.18389 
17 20 -4579.62 -4492.45 -0.369456 0 
17 21 -4579.62 -4492.45 4.79953 -0.361017 
17 22 -4579.62 -4492.45 0 -6.61788 
17 23 -4579.62 -4492.45 -1.59434 -6.61788 
17 24 -4579.62 -4492.45 -5.18606 -6.61788 
17 25 -4579.62 -4492.45 5.67949 -6.61788 
17 26 -4579.62 -4492.45 0 -6.61788 
17 27 -4255.95 -4492.45 -1.00882 -6.61788 
17 28 -4255.95 -4492.45 -5.80088 -6.61788 
17 29 -4255.95 -2394.26 0.260906 -3.8439 
17 30 -4255.95 -3378.18 -0.719997 -3.8439 
17 31 -4369.29 -3378.18 6.78221 -0.612942 
17 32 -4369.29 -3378.18 0 -3.62249 
17 33 -4369.29 -3378.18 -1.00916 -3.62249 
17 34 -4369.29 -3378.18 -3.74098 -7.94037 
17 35 -4369.29 -3378.18 -3.19224 -7.94037 
17 36 -4369.29 -3378.18 -5.33385 -7.94037 
17 37 -4369.29 -3378.18 -1.70934 -7.94037 
17 38 -4369.29 -3378.18 -4.66153 -7.94037 
17 39 -4369.29 -3378.18 -7.2261 -7.94037 
17 40 -4369.29 -2849.22 -7.2261 -0.920216 
17 41 -4369.29 -4109.44 -4.52535 -4.38498 
17 42 -4369.29 -4109.44 -0.513739 5.964 
17 43 -4369.29 -2131.73 6.04808 0 
17 44 -4369.29 -4990.41 0 -1.76389 
17 45 -4369.29 -4990.41 -2.59695 -4.00296 
17 46 -4369.29 -4990.41 -4.91086 -0.633011 
17 47 -4369.29 -4197.35 0 -7.88721 
17 48 -4369.29 -4197.35 -3.41515 -7.88721 
17 49 -4369.29 -4373.19 -5.48165 3.70859 
18 0 0 0 -1.2449 0 
18 1 -2956.49 -2147.39 0 -0.878089 
18 2 -3956.27 -4962.21 -3.31109 -5.56387 
18 3 -3956.27 -4962.21 -4.29352 -0.925902 
18 4 -3956.27 -4962.21 -1.79612 -3.50643 
18 5 -4702.55 -4962.21 -5.53088 -6.46312 
18 6 -4702.55 -4962.21 -1.66833 -2.09199 
18 7 -4702.55 -4962.21 -4.03813 -5.72031 
18 8 -4702.55 -4962.21 1.79906 -5.72031 
18 9 -4702.55 -4962.21 -0.616822 7.62745 
18 10 -4702.55 -2581.87 -4.84137 0.429653 
18 11 -4702.55 -4339.87 0 -0.28766 
18 12 -4702.55 -4339.87 -3.2346 -5.98572 
18 13 -4702.55 -3753.2 -4.70643 7.18594 
18 14 -4702.55 -3753.2 -4.70643 0 
18 15 -4702.55 -4787.42 0 -1.03211 
18 16 -4702.55 -4787.42 -2.21233 -5.28328 
18 17 -4702.55 -4787.42 -5.24468 5.72446 
18 18 -4702.55 -4787.42 -7.42 0 
18 19 -4702.55 -4787.42 6.69804 -2.48228 
18 20 -4702.55 -4787.42 0 -4.14331 
18 21 -4702.55 -4787.42 -3.43965 4.30537 
18 22 -4702.55 -4787.42 -4.80763 0 
18 23 -4702.55 -4787.42 -0.900819 -1.70612 
18 24 -4702.55 -4787.42 2.47479 -5.82205 
18 25 -4702.55 -4787.42 -0.527435 -0.835548 
18 26 -4702.55 -4787.42 0.947697 -7.80041 
18 27 -4702.55 -4787.42 -0.949588 -7.68849 
18 28 -4702.55 -4787.42 -6.32974 -7.68849 
18 29 -4702.55 -4787.42 -4.40531 -7.68849 
18 30 -4702.55 -4787.42 -0.385269 -7.68849 
18 31 -2443.48 -4787.42 -1.67264 -0.513634 
18 32 -4799.32 -4787.42 -5.22592 -6.89327 
18 33 -4799.32 -1606.18 -5.22592 -5.08624 
18 34 -4799.32 -4387.91 -2.45734 -7.4112 
18 35 -4799.32 -4387.91 -3.97413 -7.4112 
18 36 -4799.32 -4387.91 -3.97413 -4.03788 
18 37 -4799.32 -4387.91 -2.57257 -2.35503 
18 38 -4799.32 -4387.91 -3.96846 -5.28681 
18 39 -4799.32 -4387.91 3.93173 6.54597 
18 40 -4799.32 -4387.91 0 0 
18 41 -4799.32 -4387.91 -1.0212 -3.4308 
18 42 -4799.32 -4387.91 -4.38905 -5.00852 
18 43 -4799.32 -4387.91 0.254897 5.88886 
18 44 -3646.98 -4387.91 -2.27793 0 
18 45 -3646.98 -2391.46 -4.17811 -0.422854 
18 46 -3646.98 -3448.57 4.41939 -4.67003 
18 47 -3646.98 -3448.57 0 -4.67003 
18 48 -3646.98 -3448.57 -1.72245 0 
18 49 -3646.98 -3448.57 -5.35474 -3.17197 
19 0 793.502 -937.408 2.82823 1.6715 
19 1 -1441.78 -2564.82 0 0.4382 
19 2 -4439.41 -4164.19 -1.56021 -0.995953 
19 3 -4439.41 -4164.19 -4.73862 -5.35086 
19 4 -2163.5 -4164.19 -1.58934 -6.28727 
19 5 -3627.36 -4164.19 -5.13581 -6.28727 
19 6 -2321.46 -4164.19 -5.13581 -6.28727 
19 7 -3874.58 -4164.19 -0.743358 -6.28727 
19 8 -3874.58 -4164.19 0 -6.28727 
19 9 -3874.58 -4164.19 -1.1799 -6.28727 
19 10 -3874.58 -4164.19 -5.78321 -6.28727 
19 11 -3874.58 -4798.39 -5.78321 -6.28727 
19 12 -3874.58 -4798.39 6.65733 -6.28727 
19 13 -3874.58 -4798.39 0 -6.28727 
19 14 -3874.58 -4798.39 -1.02317 -6.28727 
19 15 -3874.58 -4798.39 -3.70532 1.58788 
19 16 -3874.58 -4798.39 3.35811 -0.579212 
19 17 -3874.58 -4798.39 -0.425308 -6.62709 
19 18 -3874.58 -4798.39 -7.25286 -6.62709 
19 19 -3874.58 -4798.39 -5.28872 -6.62709 
19 20 -3874.58 -4798.39 -0.388458 -6.62709 
19 21 -3874.58 -4798.39 6.10724 -6.62709 
19 22 -3874.58 -4798.39 0 -0.43363 
19 23 -3874.58 -4798.39 -1.50879 -2.26104 
19 24 -3874.58 -4798.39 -5.73229 -4.4028 
19 25 -3874.58 -4798.39 -5.73229 2.71893 
19 26 -3874.58 -4798.39 3.78186 -0.617636 
19 27 -3874.58 -4798.39 0 -4.50402 
19 28 -3874.58 -4798.39 -1.16581 7.14213 
19 29 -3874.58 -4798.39 -4.76406 0 
19 30 -3695.3 -4798.39 -3.36999 -2.67645 
19 31 -2057.96 -4798.39 7.45389 -5.76684 
19 32 -4517.07 -4798.39 0 -1.40189 
19 33 -4517.07 -2107.32 -2.50742 -3.60443 
19 34 -4517.07 -4623.29 -4.32497 5.26648 
19 35 -4517.07 -4623.29 0 0 
19 36 -4517.07 -4623.29 -3.16542 -2.55856 
19 37 -4517.07 -4623.29 -4.87052 -3.55783 
19 38 -4517.07 -4623.29 0.336262 0.563553 
19 39 -4517.07 -4623.29 -0.967374 -0.715243 
19 40 -4517.07 -4623.29 -5.50867 -5.37019 
19 41 -4517.07 -4623.29 2.29133 3.6695 
19 42 -4517.07 -4623.29 -0.853272 0 
19 43 -4517.07 -4623.29 -7.92895 -2.49302 
19 44 -4517.07 -4623.29 -7.92895 -5.86083 
19 45 -4517.07 -4623.29 -7.92895 -5.86083 
19 46 -4517.07 -2809.78 -6.15492 -5.86083 
19 47 -4517.07 -3379.93 0.66165 0.867388 
19 48 -3688.91 -3379.93 -0.804312 -0.289842 
19 49 -3688.91 -3379.93 5.94604 -4.29417 
20 0 0 436.69 0 3.79843 
20 1 -2529.41 -1135.66 -0.307092 0.330794 
20 2 -3397.01 -4710.85 0.475652 -0.472907 
20 3 -3397.01 -4710.85 -0.886687 -5.84384 
20 4 -3397.01 -4710.85 7.39891 0 
20 5 -3397.01 -4710.85 0 -3.2602 
20 6 -3397.01 -4710.85 -3.49538 -5.29707 
20 7 -3397.01 -4710.85 -5.41056 -6.37129 
20 8 -3397.01 -4710.85 7.79402 -6.37129 
20 9 -3903.67 -4710.85 0 -6.37129 
20 10 -3903.67 -4710.85 -2.20307 -6.37129 
20 11 -3903.67 -4710.85 -4.39471 -6.37129 
20 12 -3903.67 -4710.85 4.34751 -6.37129 
20 13 -3903.67 -4710.85 0 -6.37129 
20 14 -3903.67 -4710.85 -2.38655 -6.37129 
20 15 -3903.67 -4710.85 -5.61225 -6.37129 
20 16 -3903.67 -4710.85 -5.61225 -6.37129 
20 17 -3181.57 -4710.85 -3.33346 -6.37129 
20 18 -3181.57 -4710.85 -4.05791 -6.37129 
20 19 -3181.57 -4710.85 0.57675 -6.37129 
20 20 -3181.57 -4710.85 0 -6.37129 
20 21 -3181.57 -4710.85 -1.53577 -6.37129 
20 22 -4723.84 -4710.85 -3.93426 -6.37129 
20 23 -4723.84 -2351.91 0 -5.59904 
20 24 -4723.84 -4079.79 -2.61349 -2.6557 
20 25 -4723.84 -4079.79 -4.65312 -5.30396 
20 26 -4723.84 -4079.79 -7.09377 -7.75381 
20 27 -4723.84 -4079.79 6.26843 -7.75381 
20 28 -4723.84 -4079.79 0 0.370153 
20 29 -4723.84 -4079.79 -2.24771 -0.294428 
20 30 -4723.84 -4079.79 -5.01224 3.96091 
20 31 -4723.84 -4079.79 -1.04345 0 
20 32 -4723.84 -4079.79 -4.5147 -3.14566 
20 33 -4723.84 -4079.79 6.21661 -5.53536 
20 34 -4723.84 -4079.79 0 0 
20 35 -4723.84 -4079.79 -0.979825 -1.38634 
20 36 -4723.84 -4079.79 -5.24111 -3.96334 
20 37 -4723.84 -4079.79 -0.973153 -3.96334 
20 38 -4723.84 -4079.79 2.98355 -3.96334 
20 39 -4723.84 -4079.79 -0.870362 -1.17443 
20 40 -4723.84 -4079.79 7.77497 -3.96126 
20 41 -4723.84 -4079.79 0 0.770939 
20 42 -4238.67 -4079.79 -1.03139 -0.442786 
20 43 -4238.67 -4079.79 -4.35827 0 
20 44 -4238.67 -4079.79 0 -1.74663 
20 45 -4238.67 -4079.79 -2.85145 -3.71262 
20 46 -4238.67 -4079.79 -5.02223 -6.62452 
20 47 -4238.67 -4079.79 0 -6.62452 
20 48 -4238.67 -4079.79 -1.06145 -6.62452 
20 49 -4238.67 -4079.79 -3.62814 -6.62452 
21 0 0 0 0 0.56239 
21 1 -2841.11 -2555.37 -0.678874 -0.803312 
21 2 -3122.62 -3545.74 -1.92447 -2.97518 
21 3 -3122.62 -3545.74 -1.92447 -5.45096 
21 4 -3122.62 -3545.74 -5.43481 -6.67158 
